,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
5270,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,log network error sample,"private void   (  replication task task  throwable e )  {  long now =  system . current time millis (  )  ;  if  ( now  -  last network error time  >  10000 )   {  last network error time = now ;   string builder sb = new  string builder (  )  ;  sb . append ( "" network level connection to peer "" )  . append ( peer id )  ;  if  ( task  !  =  null )   {  sb . append ( "" for task "" )  . append ( task . get task name (  )  )  ;   }  sb . append ( "" ;  retrying after delay"" )  ;  logger . error ( sb . to string (  )  e )  ;   }   }  ",535,4,sample,4,[]
5271,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,maybe read time out,private static boolean   (  throwable e )  {  do  {  if  ( io exception . class . is instance ( e )  )   {   string message = e . get message (  )  . to lower case (  )  ;   matcher matcher = read   time   out   pattern . matcher ( message )  ;  if  ( matcher . find (  )  )   {  return true ;   }   }  e = e . get cause (  )  ;   }  while  ( e  !  =  null )  ;  return false ;   }  ,383,4,maybe,1,[]
5272,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,maybe read time out,private static boolean   (  throwable e )  {  do  {  if  ( io exception . class . is instance ( e )  )   {   string message = e . get message (  )  . to lower case (  )  ;   matcher matcher = read   time   out   pattern . matcher ( message )  ;  if  ( matcher . find (  )  )   {  return true ;   }   }  e = e . get cause (  )  ;   }  while  ( e  !  =  null )  ;  return false ;   }  ,383,4,read,2,[192]
5273,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,maybe read time out,private static boolean   (  throwable e )  {  do  {  if  ( io exception . class . is instance ( e )  )   {   string message = e . get message (  )  . to lower case (  )  ;   matcher matcher = read   time   out   pattern . matcher ( message )  ;  if  ( matcher . find (  )  )   {  return true ;   }   }  e = e . get cause (  )  ;   }  while  ( e  !  =  null )  ;  return false ;   }  ,383,4,time,3,[199]
5274,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,maybe read time out,private static boolean   (  throwable e )  {  do  {  if  ( io exception . class . is instance ( e )  )   {   string message = e . get message (  )  . to lower case (  )  ;   matcher matcher = read   time   out   pattern . matcher ( message )  ;  if  ( matcher . find (  )  )   {  return true ;   }   }  e = e . get cause (  )  ;   }  while  ( e  !  =  null )  ;  return false ;   }  ,383,4,out,4,[206]
5275,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\cluster\ReplicationTaskProcessor.java,process,@ override public  processing result   (  list <  replication task >  tasks )  {   replication list list = create replication list of ( tasks )  ;  try  {   eureka http response <  replication list response >  response = replication client . submit batch ,255,1,process,1,[19]
5276,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java, default eureka server config,public   (  string namespace )  {  this . namespace = namespace ;  init (  )  ;   }  ,85,4,default,1,[]
5277,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java, default eureka server config,public   (  string namespace )  {  this . namespace = namespace ;  init (  )  ;   }  ,85,4,eureka,2,[]
5278,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java, default eureka server config,public   (  string namespace )  {  this . namespace = namespace ;  init (  )  ;   }  ,85,4,server,3,[]
5279,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java, default eureka server config,public   (  string namespace )  {  this . namespace = namespace ;  init (  )  ;   }  ,85,4,config,4,[]
5280,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,disable,1,[116]
5281,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,transparent,2,[126]
5282,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,fallback,3,[140]
5283,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,to,4,[]
5284,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,other,5,[]
5285,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,disable transparent fallback to other region,"@ override public boolean   (  )  {  return config instance . get boolean property ( namespace  +  ""remote region . disable . transparent . fallback"" false )  . get (  )  ;   }  ",178,6,region,6,[107]
5286,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg cache expiry timeout ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg cache expiry timeout ms""  ( 10 * 60 * 1000 )  )  . get (  )  ;   }  ",165,5,getasg,1,[]
5287,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg cache expiry timeout ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg cache expiry timeout ms""  ( 10 * 60 * 1000 )  )  . get (  )  ;   }  ",165,5,cache,2,[97]
5288,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg cache expiry timeout ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg cache expiry timeout ms""  ( 10 * 60 * 1000 )  )  . get (  )  ;   }  ",165,5,expiry,3,[103]
5289,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg cache expiry timeout ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg cache expiry timeout ms""  ( 10 * 60 * 1000 )  )  . get (  )  ;   }  ",165,5,timeout,4,[110]
5290,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg cache expiry timeout ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg cache expiry timeout ms""  ( 10 * 60 * 1000 )  )  . get (  )  ;   }  ",165,5,ms,5,[118]
5291,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg query timeout ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""asg query timeout ms"" 300 )  . get (  )  ;   }  ",140,4,getasg,1,[]
5292,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg query timeout ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""asg query timeout ms"" 300 )  . get (  )  ;   }  ",140,4,query,2,[96]
5293,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg query timeout ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""asg query timeout ms"" 300 )  . get (  )  ;   }  ",140,4,timeout,3,[102]
5294,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg query timeout ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""asg query timeout ms"" 300 )  . get (  )  ;   }  ",140,4,ms,4,[110]
5295,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg update interval ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg update interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",159,4,getasg,1,[]
5296,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg update interval ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg update interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",159,4,update,2,[97]
5297,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg update interval ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg update interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",159,4,interval,3,[104]
5298,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getasg update interval ms,"@ override public long   (  )  {  return config instance . get int property ( namespace  +  ""asg update interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",159,4,ms,4,[113]
5299,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws access id,"@ override public  string   (  )  {   string aws access id = config instance . get string property ( namespace  +  ""aws access id"" null )  . get (  )  ;  if  ( null  !  =  aws access id )   {  return aws access id . trim (  )  ;   }  else  {  return null ",255,3,getaws,1,[]
5300,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws access id,"@ override public  string   (  )  {   string aws access id = config instance . get string property ( namespace  +  ""aws access id"" null )  . get (  )  ;  if  ( null  !  =  aws access id )   {  return aws access id . trim (  )  ;   }  else  {  return null ",255,3,access,2,"[49, 120, 176, 204]"
5301,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws access id,"@ override public  string   (  )  {   string aws access id = config instance . get string property ( namespace  +  ""aws access id"" null )  . get (  )  ;  if  ( null  !  =  aws access id )   {  return aws access id . trim (  )  ;   }  else  {  return null ",255,3,id,3,"[7, 56, 127, 183, 211]"
5302,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws secret key,"@ override public  string   (  )  {   string aws secret key = config instance . get string property ( namespace  +  ""aws secret key"" null )  . get (  )  ;  if  ( null  !  =  aws secret key )   {  return aws secret key . trim (  )  ;   }  else  {  return n",255,3,getaws,1,[]
5303,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws secret key,"@ override public  string   (  )  {   string aws secret key = config instance . get string property ( namespace  +  ""aws secret key"" null )  . get (  )  ;  if  ( null  !  =  aws secret key )   {  return aws secret key . trim (  )  ;   }  else  {  return n",255,3,secret,2,"[49, 121, 178, 207]"
5304,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,getaws secret key,"@ override public  string   (  )  {   string aws secret key = config instance . get string property ( namespace  +  ""aws secret key"" null )  . get (  )  ;  if  ( null  !  =  aws secret key )   {  return aws secret key . trim (  )  ;   }  else  {  return n",255,3,key,3,"[56, 128, 185, 214]"
5305,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get binding strategy,"@ override public  aws binding strategy   (  )  {  return  aws binding strategy . value of ( config instance . get string property ( namespace  +  ""aws binding strategy""  aws binding strategy . eip . name (  )  )  . get (  )  . to upper case (  )  )  ;   ",255,3,get,1,"[111, 216]"
5306,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get binding strategy,"@ override public  aws binding strategy   (  )  {  return  aws binding strategy . value of ( config instance . get string property ( namespace  +  ""aws binding strategy""  aws binding strategy . eip . name (  )  )  . get (  )  . to upper case (  )  )  ;   ",255,3,binding,2,"[23, 63, 152, 175]"
5307,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get binding strategy,"@ override public  aws binding strategy   (  )  {  return  aws binding strategy . value of ( config instance . get string property ( namespace  +  ""aws binding strategy""  aws binding strategy . eip . name (  )  )  . get (  )  . to upper case (  )  )  ;   ",255,3,strategy,3,"[31, 71, 160, 183]"
5308,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,get,1,"[59, 153]"
5309,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,delta,2,[94]
5310,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,retention,3,[100]
5311,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,timer,4,[110]
5312,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,interval,5,[116]
5313,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,in,6,"[48, 116, 125]"
5314,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get delta retention timer interval in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""delta retention timer interval in ms""  ( 30 * 1000 )  )  . get (  )  ;   }  ",170,7,ms,7,[128]
5315,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip bind rebind retries,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retries"" 3 )  . get (  )  ;   }  ",141,4,geteip,1,[]
5316,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip bind rebind retries,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retries"" 3 )  . get (  )  ;   }  ",141,4,bind,2,"[96, 103]"
5317,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip bind rebind retries,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retries"" 3 )  . get (  )  ;   }  ",141,4,rebind,3,[101]
5318,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip bind rebind retries,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retries"" 3 )  . get (  )  ;   }  ",141,4,retries,4,[108]
5319,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",169,5,geteip,1,[]
5320,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",169,5,binding,2,[]
5321,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",169,5,retry,3,[108]
5322,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",169,5,interval,4,[114]
5323,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms""  ( 5 * 60 * 1000 )  )  . get (  )  ;   }  ",169,5,ms,5,[123]
5324,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,geteip,1,[]
5325,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,binding,2,[]
5326,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,retry,3,[108]
5327,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,interval,4,[114]
5328,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,ms,5,[123]
5329,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,when,6,[126]
5330,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,geteip binding retry interval ms when unbound,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""eip bind rebind retry interval ms when unbound""  ( 1 * 60 * 1000 )  )  . get (  )  ;   }  ",182,7,unbound,7,[131]
5331,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,get,1,"[59, 146]"
5332,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,eviction,2,[94]
5333,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,interval,3,[103]
5334,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,timer,4,[112]
5335,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,in,5,"[48, 103, 118]"
5336,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get eviction interval timer in ms,"@ override public long   (  )  {  return config instance . get long property ( namespace  +  ""eviction interval timer in ms""  ( 60 * 1000 )  )  . get (  )  ;   }  ",163,6,ms,6,[121]
5337,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get experimental,"@ override public  string   (  string name )  {  return config instance . get string property ( namespace  +  ""experimental . ""  +  name null )  . get (  )  ;   }  ",164,2,get,1,"[74, 147]"
5338,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get experimental,"@ override public  string   (  string name )  {  return config instance . get string property ( namespace  +  ""experimental . ""  +  name null )  . get (  )  ;   }  ",164,2,experimental,2,[111]
5339,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,get,1,"[58, 148]"
5340,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,health,2,[]
5341,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,status,3,[]
5342,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,min,4,[92]
5343,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,number,5,[]
5344,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,of,6,[]
5345,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,available,7,[96]
5346,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get health status min number of available peers,"@ override public int   (  )  {  return config instance . get int property ( namespace  +  ""min available instances for peer replication""  - 1 )  . get (  )  ;   }  ",165,8,peers,8,[]
5347,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get json codec name,"@ override public  string   (  )  {  return config instance . get string property ( namespace  +  ""json codec name"" null )  . get (  )  ;   }  ",143,4,get,1,"[62, 126]"
5348,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get json codec name,"@ override public  string   (  )  {  return config instance . get string property ( namespace  +  ""json codec name"" null )  . get (  )  ;   }  ",143,4,json,2,[99]
5349,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get json codec name,"@ override public  string   (  )  {  return config instance . get string property ( namespace  +  ""json codec name"" null )  . get (  )  ;   }  ",143,4,codec,3,[104]
5350,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get json codec name,"@ override public  string   (  )  {  return config instance . get string property ( namespace  +  ""json codec name"" null )  . get (  )  ;   }  ",143,4,name,4,"[84, 110]"
5351,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get list auto scaling groups role name,@ override public  string   (  )  {  return list auto scaling groups role name . get (  )  ;   }  ,98,7,get,1,[81]
5352,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get list auto scaling groups role name,@ override public  string   (  )  {  return list auto scaling groups role name . get (  )  ;   }  ,98,7,list,2,[44]
5353,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get list auto scaling groups role name,@ override public  string   (  )  {  return list auto scaling groups role name . get (  )  ;   }  ,98,7,auto,3,[49]
5354,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get list auto scaling groups role name,@ override public  string   (  )  {  return list auto scaling groups role name . get (  )  ;   }  ,98,7,scaling,4,[54]
5355,C:\Users\User\Desktop\Thesis\eureka\eureka-core\src\main\java\com\netflix\eureka\DefaultEurekaServerConfig.java,get list auto scaling groups role name,@ override public  string   (  )  {  return list auto scaling groups role name . get (  )  ;   }  ,98,7,groups,5,[62]
