,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
4172,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\main\java\org\openrepose\filters\versioning\util\VersionChoiceFactory.java,convert media types,private  media type list   (  )  {   media type list media type list = null ;  if  ( service version mapping . get media types (  )   !  =  null )   {  media type list = new  media type list (  )  ;  for  (   media type configured media type : service version mapping . get media types (  )  . get media type (  )  )   {  org . openrepose . filters . versioning . schema .  media type response media type = new org . openrepose . filters . versioning . schema .  media type (  )  ;  response media type . set base ( configured media type . get base (  )  )  ;  response media type . set type ( configured media type . get type (  )  )  ;  media type list . get media type (  )  . add ( response media type )  ;   }   }  return media type list ;   }  ,159,3,types,3,"[25, 58]"
4173,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\main\java\org\openrepose\filters\versioning\util\VersionChoiceFactory.java,create,public  version choice   (  )  {   version choice version choice = new  version choice (  )  ;  version choice . set id ( service version mapping . get id (  )  )  ;  version choice . set status ( service version mapping . get status (  )   =  =  null  ?  null :  version status . from value ( service version mapping . get status (  )  . value (  )  )  )  ;  version choice . set media types ( convert media types (  )  )  ;  return version choice ;   }  ,93,1,create,1,[]
4174,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\main\java\org\openrepose\filters\versioning\util\RequestMediaRangeInterrogator.java,interrogate,public static  list <  media type >    (  string request uri  list <  string >  accept header values )  {  final  list <  media type >  ranges = new  linked list <  >  (  )  ;  final  mime type media type =  variant parser . get media type from variant ( request uri )  ;  if  ( media type  =  =  null )   {   list <  header value >  converted values = accept header values . stream (  )  . map ( header value  -  >  new  header value parser ( header value )  . parse (  )  )  . collect (  collectors . to list (  )  )  ;  ranges . add all ( new  media range processor ( converted values )  . process (  )  )  ;   }  else  {  ranges . add ( new  media type ( media type . get name (  )  media type 1 )  )  ;   }  if  ( ranges . is empty (  )  )   {  ranges . add ( new  media type (  mime type . unspecified . get name (  )   mime type . unspecified  - 1 )  )  ;   }  return ranges ;   }  ,195,1,interrogate,1,[]
4175,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured hosts,"public static  map <  string  destination >    ( int num of hosts )  {   map <  string  destination >  hosts = new  hash map <  string  destination >  (  )  ;  for  ( int i = 0 ;  i  <  num of hosts ;  i +  +  )   {   destination endpoint host = new  destination endpoint (  )  ;  host . set id ( ""service - v1 . ""  +  i )  ;  hosts . put ( ""service - v1 . ""  +  i host )  ;   }  return hosts ;   }  ",92,3,create,1,[]
4176,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured hosts,"public static  map <  string  destination >    ( int num of hosts )  {   map <  string  destination >  hosts = new  hash map <  string  destination >  (  )  ;  for  ( int i = 0 ;  i  <  num of hosts ;  i +  +  )   {   destination endpoint host = new  destination endpoint (  )  ;  host . set id ( ""service - v1 . ""  +  i )  ;  hosts . put ( ""service - v1 . ""  +  i host )  ;   }  return hosts ;   }  ",92,3,configured,2,[]
4177,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured hosts,"public static  map <  string  destination >    ( int num of hosts )  {   map <  string  destination >  hosts = new  hash map <  string  destination >  (  )  ;  for  ( int i = 0 ;  i  <  num of hosts ;  i +  +  )   {   destination endpoint host = new  destination endpoint (  )  ;  host . set id ( ""service - v1 . ""  +  i )  ;  hosts . put ( ""service - v1 . ""  +  i host )  ;   }  return hosts ;   }  ",92,3,hosts,3,"[12, 20, 43, 74, 90]"
4178,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",276,3,create,1,[]
4179,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",276,3,configured,2,[]
4180,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service - v1 . ""  +  i  +  "" + json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",276,3,mappings,3,"[14, 24, 57, 264, 274]"
4181,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,create,1,[]
4182,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,configured,2,[]
4183,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,mappings,3,"[14, 24, 57, 272, 282]"
4184,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,with,4,[]
4185,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,accept,5,[]
4186,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create configured mappings with accept parameters,"public static  map <  string  service version mapping >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = new  hash map <  string  service version mapping >  (  )  ;   string id ;   service version mapping mapping ;  for  ( int i = 0 ;  i  <  num of mappings ;  i +  +  )   {  id = ""v1 . ""  +  i ;  mapping = new  service version mapping (  )  ;  mapping . set id ( id )  ;  mapping . set pp dest id ( ""service - v1 . ""  +  i )  ;  mapping . set status (  version status . current )  ;   media type media type ;   media type list media types = new  media type list (  )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / xml"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = xml"" )  ;  media types . get media type (  )  . add ( media type )  ;  media type = new  media type (  )  ;  media type . set base ( ""application / json"" )  ;  media type . set type ( ""application / vnd . vendor . service ;  x = v1 . ""  +  i  +  "" ;  y = json"" )  ;  media types . get media type (  )  . add ( media type )  ;  mapping . set media types ( media types )  ;  mappings . put ( id mapping )  ;   }  return mappings ;   }  ",284,6,parameters,6,[]
4187,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create version ids,public static  set <  string >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = create configured mappings ( num of mappings )  ;  return mappings . key set (  )  ;   }  ,40,3,create,1,[23]
4188,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create version ids,public static  set <  string >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = create configured mappings ( num of mappings )  ;  return mappings . key set (  )  ;   }  ,40,3,version,2,[18]
4189,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\testhelpers\ConfigurationDataCreator.java,create version ids,public static  set <  string >    ( int num of mappings )  {   map <  string  service version mapping >  mappings = create configured mappings ( num of mappings )  ;  return mappings . key set (  )  ;   }  ,40,3,ids,3,[]
4190,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should build accurateur ls,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  when ( request . get scheme (  )  )",55,4,should,1,[]
4191,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should build accurateur ls,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  when ( request . get scheme (  )  )",55,4,build,2,[]
4192,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should build accurateur ls,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  when ( request . get scheme (  )  )",55,4,accurateur,3,[]
4193,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should build accurateur ls,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  when ( request . get scheme (  )  )",55,4,ls,4,[]
4194,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,should,1,[]
4195,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,handle,2,[]
4196,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,external,3,[]
4197,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,requests,4,[]
4198,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,with,5,[]
4199,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,context,6,[]
4200,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle external requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  when ( request . get reque",56,7,root,7,[]
4201,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle fuzzed requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0a / requested / resource"" )  ;  final  string expected = "" / ",54,4,should,1,[]
4202,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle fuzzed requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0a / requested / resource"" )  ;  final  string expected = "" / ",54,4,handle,2,[]
4203,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle fuzzed requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0a / requested / resource"" )  ;  final  string expected = "" / ",54,4,fuzzed,3,[]
4204,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle fuzzed requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0a / requested / resource"" )  ;  final  string expected = "" / ",54,4,requests,4,[]
4205,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle non versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  final  string expected = "" / a / re",55,5,should,1,[]
4206,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle non versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  final  string expected = "" / a / re",55,5,handle,2,[]
4207,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle non versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  final  string expected = "" / a / re",55,5,non,3,[]
4208,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle non versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  final  string expected = "" / a / re",55,5,versioned,4,[]
4209,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle non versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / a / requested / resource"" )  ;  final  string expected = "" / a / re",55,5,requests,5,[]
4210,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  final  string expected = """,55,4,should,1,[]
4211,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  final  string expected = """,55,4,handle,2,[]
4212,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  final  string expected = """,55,4,versioned,3,[]
4213,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / v1 . 0 / a / requested / resource"" )  ;  final  string expected = """,55,4,requests,4,[]
4214,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,should,1,[]
4215,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,handle,2,[]
4216,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,versioned,3,[]
4217,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,requests,4,[]
4218,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,with,5,[]
4219,C:\Users\User\Desktop\Thesis\repose\repose-aggregator\components\filters\versioning-filter\src\test\java\org\openrepose\filters\versioning\domain\VersionedRequestTest.java,should handle versioned requests with context root,"@ test public void   (  )  {  final  http servlet request wrapper request = mock (  http servlet request wrapper . class )  ;  when ( request . get requesturi (  )  )  . then return ( "" / context / v1 . 0 / a / requested / resource"" )  ;  final  string ex",55,7,context,6,[40]
